"t","x","y","z"
2.997653650E-1,-9.682151794E0,-7.038952708E-1,1.819593310E-1
3.012110380E-1,-9.701305389E0,-7.038952708E-1,1.843535304E-1
3.038671730E-1,-9.720458984E0,-6.967126727E-1,1.819593310E-1
3.052593840E-1,-9.749189377E0,-6.871358752E-1,1.556231081E-1
3.079695570E-1,-9.753977776E0,-6.751648784E-1,1.436520964E-1
3.095009230E-1,-9.761159897E0,-6.584054828E-1,1.484405100E-1
3.120986340E-1,-9.782708168E0,-6.368576288E-1,1.340752989E-1
3.135003460E-1,-9.792284966E0,-6.248866320E-1,1.197100878E-1
3.162001340E-1,-9.794678688E0,-6.081272364E-1,1.077390760E-1
3.176695000E-1,-9.801861763E0,-5.793967843E-1,6.224924326E-2
3.203025960E-1,-9.806650162E0,-5.602431893E-1,5.267243832E-2
3.216874230E-1,-9.797073364E0,-5.530605912E-1,3.830722719E-2
3.244053650E-1,-9.809044838E0,-5.386953950E-1,7.182605099E-3
3.258019230E-1,-9.804255486E0,-5.243301988E-1,-3.112462163E-2
3.285085570E-1,-9.801861763E0,-5.003881454E-1,-5.506663769E-2
3.299221920E-1,-9.821015358E0,-4.525041282E-1,-9.097966552E-2
3.326260190E-1,-9.828198433E0,-4.405331016E-1,-9.816227108E-2
3.340297690E-1,-9.837775230E0,-4.381389022E-1,-1.077390760E-1
3.365166540E-1,-9.837775230E0,-4.094084799E-1,-1.388636976E-1
3.382026150E-1,-9.856928825E0,-3.902548850E-1,-1.628057212E-1
3.407607690E-1,-9.892841339E0,-3.711012602E-1,-1.723825186E-1
3.422317690E-1,-9.902418137E0,-3.711012602E-1,-1.771709323E-1
3.447726530E-1,-9.921571732E0,-3.447650373E-1,-1.747767180E-1
3.463314230E-1,-9.945513725E0,-3.232172430E-1,-1.819593310E-1
3.490350960E-1,-9.952696800E0,-3.232172430E-1,-1.867477298E-1
3.504490000E-1,-9.950302124E0,-3.327940404E-1,-1.915361285E-1
3.530373460E-1,-9.981427193E0,-3.112462163E-1,-2.082955539E-1
3.545491150E-1,-9.995792389E0,-3.016694188E-1,-2.178723514E-1
3.571357300E-1,-1.001494598E1,-2.705447972E-1,-2.202665508E-1
3.587467300E-1,-1.001494598E1,-2.370259613E-1,-2.370259613E-1
3.612324610E-1,-1.000776291E1,-2.298433632E-1,-2.418143749E-1
3.627669610E-1,-9.998186111E0,-1.867477298E-1,-2.609679997E-1
3.652496920E-1,-9.995792389E0,-1.747767180E-1,-2.849099934E-1
3.668556920E-1,-9.995792389E0,-1.651999205E-1,-2.873041928E-1
3.695564030E-1,-9.993397713E0,-1.364694983E-1,-2.944868207E-1
3.709617690E-1,-9.981427193E0,-1.244984865E-1,-3.040636182E-1
3.736713650E-1,-9.964667320E0,-1.077390760E-1,-3.208230138E-1
3.751301150E-1,-9.955090523E0,-8.619125932E-2,-3.303998411E-1
3.777730570E-1,-9.950302124E0,-7.182604820E-2,-3.519476354E-1
3.792694610E-1,-9.926360130E0,-7.422025502E-2,-3.567360640E-1
3.818758650E-1,-9.914389610E0,-6.224924326E-2,-3.567360640E-1
3.832679610E-1,-9.897629738E0,-3.351882473E-2,-3.639186621E-1
3.859784800E-1,-9.880870819E0,-4.788403399E-3,-3.711012602E-1
3.873681920E-1,-9.873687744E0,-9.576806799E-3,-3.711012602E-1
3.900815190E-1,-9.844957352E0,0.000000000E0,-3.806780577E-1
3.916064230E-1,-9.828198433E0,-2.394201700E-3,-3.926490843E-1
3.942094800E-1,-9.835380554E0,1.436521020E-2,-3.830722570E-1
