"t","x","y","z"
4.037967380E-1,-1.594358236E-1,3.848451078E-1,-2.193006277E-1
4.058319690E-1,-1.643227488E-1,3.793473244E-1,-2.199114859E-1
4.079018540E-1,-1.649336219E-1,3.744603992E-1,-2.180788964E-1
4.099370070E-1,-1.637118906E-1,3.732386529E-1,-2.180788964E-1
4.120065070E-1,-1.655444801E-1,3.677408695E-1,-2.180788964E-1
4.140891230E-1,-1.637118906E-1,3.659082949E-1,-2.229658216E-1
4.161117380E-1,-1.624901593E-1,3.665191531E-1,-2.223549485E-1
4.181468920E-1,-1.612684280E-1,3.652974069E-1,-2.290744632E-1
4.201482380E-1,-1.588249654E-1,3.695734739E-1,-2.309070677E-1
4.221493530E-1,-1.557706445E-1,3.695734739E-1,-2.272418737E-1
4.242182770E-1,-1.533271819E-1,3.720169365E-1,-2.327396572E-1
4.262538150E-1,-1.466076523E-1,3.799581826E-1,-2.382374406E-1
4.283238150E-1,-1.459967941E-1,3.824016452E-1,-2.376265824E-1
4.303585460E-1,-1.429424733E-1,3.897320330E-1,-2.425135076E-1
4.324283920E-1,-1.392772794E-1,3.982841372E-1,-2.504547536E-1
4.345115840E-1,-1.386664063E-1,4.001167417E-1,-2.455678284E-1
4.365332760E-1,-1.356120855E-1,4.074471295E-1,-2.541199327E-1
4.386150460E-1,-1.301143020E-1,4.123340547E-1,-2.602286041E-1
4.405723150E-1,-1.313360333E-1,4.153883755E-1,-2.602286041E-1
4.425725070E-1,-1.246165112E-1,4.166100919E-1,-2.675589919E-1
4.446418530E-1,-1.221730486E-1,4.178318381E-1,-2.724458873E-1
4.466774300E-1,-1.240056455E-1,4.178318381E-1,-2.712241709E-1
4.487466610E-1,-1.197295859E-1,4.190535545E-1,-2.840523422E-1
4.507816230E-1,-1.172861308E-1,4.166100919E-1,-2.901609838E-1
4.528507380E-1,-1.185078546E-1,4.111123085E-1,-2.944370508E-1
4.549338530E-1,-1.154535338E-1,4.056145251E-1,-3.005456924E-1
4.569558920E-1,-1.178969890E-1,3.976732790E-1,-3.048217595E-1
4.589909300E-1,-1.154535338E-1,3.854559660E-1,-3.121521473E-1
4.609931610E-1,-1.178969890E-1,3.811798990E-1,-3.188716471E-1
4.629930840E-1,-1.197295859E-1,3.701843321E-1,-3.231477141E-1
4.650626990E-1,-1.191187203E-1,3.634648323E-1,-3.304781020E-1
4.670978530E-1,-1.191187203E-1,3.585779071E-1,-3.365867436E-1
4.691679300E-1,-1.215621829E-1,3.518583775E-1,-3.420845270E-1
4.712029690E-1,-1.209513173E-1,3.488040566E-1,-3.469714522E-1
4.732725460E-1,-1.203404516E-1,3.457497358E-1,-3.500257730E-1
4.753558920E-1,-1.240056455E-1,3.439171314E-1,-3.543018401E-1
4.773777760E-1,-1.191187203E-1,3.414736688E-1,-3.659082949E-1
4.794596990E-1,-1.185078546E-1,3.378084898E-1,-3.714060783E-1
4.814166990E-1,-1.166752651E-1,3.378084898E-1,-3.744603992E-1
4.834176610E-1,-1.123992056E-1,3.390302062E-1,-3.817907870E-1
4.854877760E-1,-1.148426682E-1,3.414736688E-1,-3.860668242E-1
4.875235460E-1,-1.075122803E-1,3.463605940E-1,-3.885102868E-1
4.895935840E-1,-1.062905490E-1,3.567453027E-1,-3.933972120E-1
4.916298150E-1,-1.014036313E-1,3.640756905E-1,-3.964515328E-1
4.937001610E-1,-1.007927656E-1,3.695734739E-1,-3.964515328E-1
4.957835070E-1,-9.896016866E-2,3.738495409E-1,-4.025602043E-1
4.978062760E-1,-9.773843735E-2,3.799581826E-1,-4.043927789E-1
4.998416220E-1,-9.468411654E-2,3.811798990E-1,-4.056145251E-1
5.018438150E-1,-9.529497474E-2,3.793473244E-1,-4.098905921E-1
5.038446610E-1,-9.468411654E-2,3.769038618E-1,-4.123340547E-1
5.059154690E-1,-9.285151958E-2,3.750712574E-1,-4.159992337E-1
5.079503920E-1,-9.224065393E-2,3.659082949E-1,-4.190535545E-1
5.100202760E-1,-9.101892263E-2,3.616322279E-1,-4.282165468E-1
5.120556610E-1,-9.101892263E-2,3.561344445E-1,-4.306600094E-1
5.141251610E-1,-9.224065393E-2,3.500257730E-1,-4.379903674E-1
