"t","x","y","z"
3.433691120E-1,9.524134636E0,2.777273953E-1,2.181117773E0
3.453696120E-1,9.564835548E0,2.705447972E-1,2.188300371E0
3.474392660E-1,9.569623947E0,2.585737705E-1,2.193088770E0
3.494742660E-1,9.588777542E0,2.250549644E-1,2.193088770E0
3.514981120E-1,9.667786598E0,1.843535304E-1,2.193088770E0
3.534982660E-1,9.696516991E0,1.675941199E-1,2.195482969E0
3.555675730E-1,9.718064308E0,1.436520964E-1,2.183511972E0
3.576025730E-1,9.636661530E0,1.197100878E-1,2.159569979E0
3.596714580E-1,9.579200745E0,1.221042871E-1,2.149993181E0
3.617064580E-1,9.504981041E0,1.747767180E-1,2.142810583E0
3.637756120E-1,9.471462250E0,2.106897533E-1,2.142810583E0
3.658103810E-1,9.519346237E0,2.082955539E-1,2.149993181E0
3.678793420E-1,9.548076630E0,1.771709323E-1,2.185906172E0
3.699143420E-1,9.581595421E0,1.508347094E-1,2.207453966E0
3.719229190E-1,9.560047150E0,1.125274822E-1,2.197877169E0
3.739229190E-1,9.540893555E0,9.576806426E-2,2.200271368E0
3.759921500E-1,9.509769440E0,8.140286058E-2,2.209848166E0
3.780273420E-1,9.536105156E0,5.746084079E-2,2.236184359E0
3.800517270E-1,9.557653427E0,4.788403213E-2,2.255337954E0
3.820515730E-1,9.612719536E0,2.394201607E-2,2.279279947E0
3.840853810E-1,9.670180321E0,-4.788403399E-3,2.279279947E0
3.860856120E-1,9.672574997E0,-7.182605099E-3,2.269703150E0
3.881548040E-1,9.641449928E0,9.576806799E-3,2.264914751E0
3.901900350E-1,9.634267807E0,1.197100803E-2,2.257732153E0
3.922130730E-1,9.624691010E0,1.915361360E-2,2.250549555E0
3.942132650E-1,9.627084732E0,2.394201700E-3,2.236184359E0
3.962824580E-1,9.627084732E0,-2.394201700E-3,2.231395960E0
3.983173040E-1,9.622296333E0,2.394201700E-3,2.238578558E0
4.003863420E-1,9.617507935E0,-4.788403399E-3,2.240972757E0
4.024211500E-1,9.576807022E0,-3.351882473E-2,2.252943754E0
4.044899960E-1,9.564835548E0,-4.070143029E-2,2.250549555E0
4.065251500E-1,9.567230225E0,-3.830722719E-2,2.248155355E0
4.085948810E-1,9.536105156E0,-6.703764945E-2,2.264914751E0
4.106304580E-1,9.540893555E0,-6.703764945E-2,2.272097349E0
4.126377650E-1,9.562441826E0,-9.097966552E-2,2.298433542E0
4.146387270E-1,9.617507935E0,-1.125274822E-1,2.317587137E0
4.167086500E-1,9.641449928E0,-1.173158810E-1,2.305616140E0
4.187444190E-1,9.689333916E0,-1.149216816E-1,2.296039343E0
4.208139190E-1,9.662998199E0,-1.221042871E-1,2.272097349E0
4.228498040E-1,9.672574997E0,-1.221042871E-1,2.255337954E0
4.248595730E-1,9.694122314E0,-1.268926859E-1,2.260126352E0
4.268596500E-1,9.718064308E0,-1.125274822E-1,2.236184359E0
4.289296880E-1,9.727641106E0,-1.029506698E-1,2.212242365E0
4.309651500E-1,9.730035782E0,-7.900865376E-2,2.202665567E0
4.329900730E-1,9.727641106E0,-7.661445439E-2,2.169146776E0
4.349911880E-1,9.694122314E0,-6.464344263E-2,2.142810583E0
4.370601500E-1,9.660603523E0,-3.112462163E-2,2.133233786E0
4.390962650E-1,9.607931137E0,-3.591302410E-2,2.118868589E0
4.411656880E-1,9.591172218E0,-2.633621916E-2,2.142810583E0
4.432014580E-1,9.612719536E0,-3.112462163E-2,2.154781580E0
4.452711880E-1,9.651026726E0,-5.027823523E-2,2.147598982E0
4.473068040E-1,9.651026726E0,-4.548983276E-2,2.159569979E0
4.493768810E-1,9.651026726E0,-3.591302410E-2,2.157175779E0
4.514127650E-1,9.658209801E0,-6.224924326E-2,2.157175779E0
4.534228810E-1,9.643844604E0,-6.943184882E-2,2.181117773E0
4.554237270E-1,9.636661530E0,-9.097966552E-2,2.195482969E0
4.574933810E-1,9.660603523E0,-1.173158810E-1,2.219424963E0
4.595284570E-1,9.674968719E0,-1.197100878E-1,2.238578558E0
4.615983420E-1,9.686940193E0,-1.364694983E-1,2.245761156E0
4.636338040E-1,9.696516991E0,-1.580173075E-1,2.252943754E0
4.656432650E-1,9.667786598E0,-1.699883193E-1,2.257732153E0
4.676439570E-1,9.679757118E0,-1.723825186E-1,2.260126352E0
4.697140730E-1,9.648633003E0,-1.795651317E-1,2.267308950E0
4.717496110E-1,9.627084732E0,-1.843535304E-1,2.260126352E0
4.737740340E-1,9.627084732E0,-1.795651317E-1,2.260126352E0
4.757735730E-1,9.615114212E0,-1.819593310E-1,2.276885748E0
4.778428800E-1,9.615114212E0,-1.987187415E-1,2.286462545E0
4.798781110E-1,9.622296333E0,-2.082955539E-1,2.264914751E0
4.819476880E-1,9.612719536E0,-2.274491638E-1,2.257732153E0
4.839830730E-1,9.622296333E0,-2.466027737E-1,2.250549555E0
4.860528030E-1,9.617507935E0,-2.705447972E-1,2.221819162E0
4.880878800E-1,9.631873131E0,-2.729389966E-1,2.209848166E0
4.901570730E-1,9.643844604E0,-2.657563984E-1,2.200271368E0
4.921927270E-1,9.653421402E0,-3.088520169E-1,2.185906172E0
4.942036880E-1,9.665391922E0,-3.256114423E-1,2.173935175E0
4.962045730E-1,9.672574997E0,-3.495534360E-1,2.161964178E0
4.982741880E-1,9.684545517E0,-3.902548850E-1,2.140416384E0
5.003097650E-1,9.701305389E0,-3.998316824E-1,2.138022184E0
5.023793800E-1,9.708487511E0,-4.213795066E-1,2.126051188E0
5.044147260E-1,9.710882187E0,-4.333505034E-1,2.114080191E0
5.064215730E-1,9.722852707E0,-4.453215301E-1,2.106897593E0
5.084221880E-1,9.708487511E0,-4.572925270E-1,2.102109194E0
5.104915730E-1,9.713275909E0,-4.525041282E-1,2.085349798E0
5.125269190E-1,9.715670586E0,-4.477157295E-1,2.073378563E0
5.145508800E-1,9.698910713E0,-4.477157295E-1,2.047042370E0
5.165509960E-1,9.696516991E0,-4.620809257E-1,2.035071373E0
5.186201500E-1,9.703699112E0,-4.596867263E-1,2.035071373E0
5.206552260E-1,9.703699112E0,-4.620809257E-1,2.027888775E0
5.227243030E-1,9.715670586E0,-4.740519226E-1,2.011129379E0
5.247593420E-1,9.715670586E0,-4.740519226E-1,2.001552582E0
5.268287650E-1,9.720458984E0,-4.764461517E-1,2.008735180E0
5.288634960E-1,9.722852707E0,-4.788403511E-1,2.015917778E0
5.309328420E-1,9.710882187E0,-4.932055473E-1,2.035071373E0
5.329675730E-1,9.701305389E0,-4.932055473E-1,2.037465572E0
5.349761880E-1,9.698910713E0,-4.979939461E-1,2.042253971E0
5.369764190E-1,9.710882187E0,-4.884171486E-1,2.049436569E0
5.390453420E-1,9.713275909E0,-4.788403511E-1,2.054224968E0
5.410806490E-1,9.706093788E0,-4.692635238E-1,2.047042370E0
5.431499570E-1,9.674968719E0,-4.764461517E-1,2.042253971E0
5.451845720E-1,9.672574997E0,-4.788403511E-1,2.047042370E0
5.471848030E-1,9.655815125E0,-4.644751251E-1,2.051830769E0
5.491847650E-1,9.660603523E0,-4.525041282E-1,2.051830769E0
5.512544570E-1,9.667786598E0,-4.620809257E-1,2.049436569E0
5.532896490E-1,9.667786598E0,-4.596867263E-1,2.039859772E0
5.553151490E-1,9.672574997E0,-4.548983276E-1,2.047042370E0
5.573156880E-1,9.667786598E0,-4.548983276E-1,2.047042370E0
5.593850340E-1,9.660603523E0,-4.572925270E-1,2.042253971E0
5.614201490E-1,9.648633003E0,-4.453215301E-1,2.044648170E0
5.634899190E-1,9.646238327E0,-4.453215301E-1,2.054224968E0
5.655252650E-1,9.653421402E0,-4.429273009E-1,2.068590164E0
5.675944950E-1,9.655815125E0,-4.453215301E-1,2.080561161E0
5.696299190E-1,9.653421402E0,-4.477157295E-1,2.092532396E0
5.716996490E-1,9.660603523E0,-4.477157295E-1,2.104503393E0
5.737352260E-1,9.651026726E0,-4.333505034E-1,2.109291792E0
5.757423030E-1,9.694122314E0,-4.189853072E-1,2.099714994E0
5.777424950E-1,9.701305389E0,-4.189853072E-1,2.099714994E0
5.798116490E-1,9.694122314E0,-3.878606856E-1,2.104503393E0
5.818471110E-1,9.706093788E0,-3.830722570E-1,2.111685991E0
5.839164570E-1,9.701305389E0,-3.782838583E-1,2.114080191E0
5.859513800E-1,9.703699112E0,-3.711012602E-1,2.094926596E0
5.879594950E-1,9.691728592E0,-3.567360640E-1,2.097320795E0
5.899602260E-1,9.694122314E0,-3.519476354E-1,2.099714994E0
5.920297260E-1,9.718064308E0,-3.447650373E-1,2.099714994E0
5.940651880E-1,9.725247383E0,-3.495534360E-1,2.097320795E0
5.960898420E-1,9.730035782E0,-3.399766386E-1,2.097320795E0
5.980910340E-1,9.739612579E0,-3.112462163E-1,2.087743998E0
6.001601880E-1,9.742006302E0,-3.160346150E-1,2.063801765E0
6.021953420E-1,9.746794701E0,-3.208230138E-1,2.049436569E0
6.042645340E-1,9.773131371E0,-3.256114423E-1,2.023100376E0
6.062993410E-1,9.782708168E0,-3.160346150E-1,2.006340981E0
6.083684180E-1,9.789890289E0,-3.088520169E-1,1.999158382E0
6.104035340E-1,9.821015358E0,-2.992752194E-1,1.984793186E0
6.124723030E-1,9.832986832E0,-2.825157940E-1,1.960851192E0
6.145069950E-1,9.835380554E0,-2.753331959E-1,1.956062794E0
6.165148410E-1,9.852140427E0,-2.657563984E-1,1.939303398E0
6.185144950E-1,9.878476143E0,-2.561795712E-1,1.932120800E0
6.205833800E-1,9.866505623E0,-2.537853718E-1,1.924938202E0
6.226185340E-1,9.876082420E0,-2.513911724E-1,1.912967205E0
6.246439950E-1,9.868899345E0,-2.322375625E-1,1.889025092E0
6.266447640E-1,9.837775230E0,-2.178723514E-1,1.884236693E0
6.286528030E-1,9.837775230E0,-1.915361285E-1,1.867477298E0
6.306531110E-1,9.813833237E0,-1.747767180E-1,1.845929503E0
6.327226880E-1,9.785101891E0,-1.651999205E-1,1.845929503E0
6.347581880E-1,9.770736694E0,-1.508347094E-1,1.845929503E0
6.367815340E-1,9.753977776E0,-1.149216816E-1,1.855506301E0
6.387821490E-1,9.722852707E0,-9.816227108E-2,1.862688899E0
6.408516490E-1,9.713275909E0,-1.005564705E-1,1.855506301E0
6.428869950E-1,9.696516991E0,-9.816227108E-2,1.855506301E0
6.449566490E-1,9.670180321E0,-9.097966552E-2,1.877054095E0
6.469922260E-1,9.655815125E0,-8.619125932E-2,1.891419291E0
6.490616870E-1,9.624691010E0,-5.985504389E-2,1.910573006E0
6.510977260E-1,9.607931137E0,-3.351882473E-2,1.912967205E0
6.531668410E-1,9.591172218E0,-4.309562966E-2,1.910573006E0
6.552021870E-1,9.569623947E0,-2.633621916E-2,1.905784607E0
6.572108410E-1,9.548076630E0,-1.675941236E-2,1.912967205E0
6.592115340E-1,9.543288231E0,-7.182605099E-3,1.917755604E0
6.612809570E-1,9.536105156E0,9.576806799E-3,1.922544003E0
6.633164570E-1,9.512163162E0,4.788403399E-3,1.917755604E0
6.653863030E-1,9.509769440E0,9.576806799E-3,1.922544003E0
6.674219950E-1,9.519346237E0,1.675941236E-2,1.908178806E0
6.694230340E-1,9.526528358E0,3.830722719E-2,1.877054095E0
6.714239570E-1,9.519346237E0,3.591302410E-2,1.872265697E0
6.734939570E-1,9.509769440E0,4.070143029E-2,1.860294700E0
6.755297640E-1,9.543288231E0,2.394201607E-2,1.831564307E0
6.775540720E-1,9.555258751E0,1.436521020E-2,1.826775908E0
6.795545720E-1,9.567230225E0,1.675941236E-2,1.829170108E0
6.816246870E-1,9.536105156E0,4.548983276E-2,1.824381709E0
6.836606490E-1,9.519346237E0,5.985504389E-2,1.812410712E0
6.857306100E-1,9.504981041E0,6.224924326E-2,1.771709204E0
6.877662260E-1,9.493009567E0,7.182604820E-2,1.762132406E0
6.898361870E-1,9.481039047E0,5.746084079E-2,1.752555609E0
6.918717260E-1,9.473855972E0,5.506663769E-2,1.762132406E0
6.939414950E-1,9.464279175E0,6.943184882E-2,1.793257117E0
6.959773410E-1,9.471462250E0,5.027823523E-2,1.810016513E0
6.979879950E-1,9.478644371E0,4.070143029E-2,1.814804912E0
6.999891100E-1,9.478644371E0,3.591302410E-2,1.843535304E0
7.020588800E-1,9.461885452E0,4.070143029E-2,1.838746905E0
7.040945720E-1,9.440337181E0,3.591302410E-2,1.841141105E0
7.061644560E-1,9.466673851E0,2.394201607E-2,1.855506301E0
7.082002640E-1,9.457097054E0,4.070143029E-2,1.862688899E0
7.102011870E-1,9.449913979E0,4.548983276E-2,1.860294700E0
7.122021870E-1,9.435548782E0,5.506663769E-2,1.855506301E0
7.142726490E-1,9.440337181E0,9.576806426E-2,1.862688899E0
7.163088410E-1,9.435548782E0,1.125274822E-1,1.848323703E0
7.183336100E-1,9.449913979E0,1.149216816E-1,1.848323703E0
7.203345720E-1,9.430760384E0,1.316810995E-1,1.836352706E0
7.224046100E-1,9.437943459E0,1.173158810E-1,1.833958507E0
7.244403030E-1,9.440337181E0,9.816227108E-2,1.821987510E0
7.265100720E-1,9.440337181E0,6.943184882E-2,1.814804912E0
7.285462260E-1,9.461885452E0,6.703764945E-2,1.810016513E0
7.306161100E-1,9.485827446E0,6.224924326E-2,1.802833915E0
7.326522640E-1,9.509769440E0,4.548983276E-2,1.766920805E0
7.347214180E-1,9.526528358E0,3.591302410E-2,1.731007814E0
7.367568790E-1,9.533711433E0,4.070143029E-2,1.716642618E0
7.387649180E-1,9.569623947E0,4.788403399E-3,1.702277422E0
7.407657260E-1,9.588777542E0,-4.788403399E-3,1.687912226E0
7.428354560E-1,9.595960617E0,-1.436521020E-2,1.671152830E0
7.448713790E-1,9.622296333E0,-1.675941236E-2,1.656787634E0
7.469415330E-1,9.658209801E0,-1.675941236E-2,1.640028119E0
7.489773410E-1,9.677363396E0,-1.675941236E-2,1.618480325E0
7.509843020E-1,9.708487511E0,-1.197100803E-2,1.565807939E0
7.529852260E-1,9.727641106E0,4.788403399E-3,1.544260144E0
7.550552260E-1,9.734824181E0,2.394201700E-3,1.527500629E0
7.570903790E-1,9.732429504E0,-4.788403399E-3,1.491587639E0
7.591146100E-1,9.749189377E0,1.915361360E-2,1.446097851E0
7.611148790E-1,9.758766174E0,1.915361360E-2,1.426944256E0
7.631852640E-1,9.777919769E0,1.915361360E-2,1.403002143E0
7.652210330E-1,9.777919769E0,7.182605099E-3,1.422155857E0
7.672908790E-1,9.794678688E0,4.788403399E-3,1.443703651E0
7.693268410E-1,9.840168953E0,4.788403399E-3,1.470039845E0
7.713970330E-1,9.873687744E0,-1.197100803E-2,1.498770237E0
7.734326490E-1,9.880870819E0,-3.112462163E-2,1.525106430E0
7.755025330E-1,9.890447617E0,-7.182604820E-2,1.551442742E0
7.775381100E-1,9.902418137E0,-1.005564705E-1,1.541865945E0
7.795468790E-1,9.911994934E0,-6.943184882E-2,1.462857246E0
7.815469950E-1,9.933543205E0,-5.267243832E-2,1.470039845E0
7.836163410E-1,9.926360130E0,-3.830722719E-2,1.477222443E0
7.856516490E-1,9.902418137E0,-3.351882473E-2,1.458068848E0
7.877205330E-1,9.888052940E0,-2.873042040E-2,1.455674648E0
7.897556100E-1,9.873687744E0,-2.394201607E-2,1.467645645E0
7.917646870E-1,9.885659218E0,-9.576806799E-3,1.479616642E0
7.937651870E-1,9.902418137E0,0.000000000E0,1.474828243E0
7.958349180E-1,9.900024414E0,1.915361360E-2,1.467645645E0
7.978707250E-1,9.895236015E0,1.436521020E-2,1.453280449E0
7.998963410E-1,9.883264542E0,2.154781483E-2,1.450886250E0
8.018967250E-1,9.880870819E0,2.154781483E-2,1.462857246E0
8.039663790E-1,9.871294022E0,4.788403399E-3,1.472434044E0
8.060022250E-1,9.873687744E0,-1.436521020E-2,1.465251446E0
8.080717640E-1,9.885659218E0,-2.154781483E-2,1.438915253E0
8.101074560E-1,9.873687744E0,-1.436521020E-2,1.424550056E0
8.121769180E-1,9.878476143E0,-7.182605099E-3,1.419761658E0
8.142116100E-1,9.911994934E0,7.182605099E-3,1.417367458E0
8.162816870E-1,9.914389610E0,-2.154781483E-2,1.453280449E0
8.183173020E-1,9.907206535E0,-4.070143029E-2,1.460463047E0
8.203264950E-1,9.919178009E0,-3.112462163E-2,1.484405041E0
8.223267640E-1,9.926360130E0,-2.633621916E-2,1.522712231E0
8.243961870E-1,9.909601212E0,-2.873042040E-2,1.549048543E0
8.264312640E-1,9.902418137E0,-3.112462163E-2,1.601720929E0
8.285010710E-1,9.842563629E0,-7.182605099E-3,1.623268723E0
8.305363790E-1,9.816226959E0,-2.394201700E-3,1.644816518E0
8.325364940E-1,9.806650162E0,4.788403399E-3,1.654393315E0
8.345370710E-1,9.775525093E0,2.394201607E-2,1.675941229E0
8.366064180E-1,9.794678688E0,1.053448766E-1,1.687912226E0
