"t","x","y","z"
1.736865975E1,1.305558205E1,-1.860294700E0,2.932897091E0
1.737069514E1,1.326148319E1,-1.819593310E0,2.822763920E0
1.737276433E1,1.337401104E1,-1.786074519E0,2.755726099E0
1.737479952E1,1.357272911E1,-1.769315004E0,2.636016130E0
1.737686910E1,1.378102493E1,-1.728613615E0,2.521094322E0
1.737890391E1,1.386961079E1,-1.702277422E0,2.454056740E0
1.738097394E1,1.402762794E1,-1.663970232E0,2.305616140E0
1.738300948E1,1.413057804E1,-1.611297727E0,2.126051188E0
1.738507891E1,1.420240402E1,-1.551442742E0,1.898601890E0
1.738711429E1,1.423831749E1,-1.515529633E0,1.781286120E0
1.738918368E1,1.427183628E1,-1.455674648E0,1.510741234E0
1.739121879E1,1.426465416E1,-1.371877551E0,1.216254473E0
1.739328814E1,1.425747108E1,-1.323993564E0,1.060631394E0
1.739532379E1,1.418803883E1,-1.230619669E0,7.493851185E-1
1.739739252E1,1.412100124E1,-1.144428372E0,4.596867263E-1
1.739942771E1,1.408030033E1,-1.118092179E0,3.088520169E-1
1.740149702E1,1.400847435E1,-1.060631394E0,-9.576806799E-3
1.740353206E1,1.390552330E1,-1.022324085E0,-3.136404157E-1
1.740560152E1,1.384327412E1,-1.000776291E0,-4.596867263E-1
1.740763641E1,1.374990082E1,-9.983820915E-1,-7.302315235E-1
1.740970583E1,1.366849709E1,-1.024718285E0,-9.624691010E-1
1.741174118E1,1.355597019E1,-1.070208192E0,-1.197100878E0
1.741381037E1,1.348893261E1,-1.103726983E0,-1.309628367E0
1.741584575E1,1.338598156E1,-1.180341482E0,-1.498770237E0
1.741791475E1,1.334049225E1,-1.268926859E0,-1.692700624E0
1.741994971E1,1.332612705E1,-1.312022567E0,-1.776497602E0
1.742201883E1,1.330457878E1,-1.419761658E0,-1.932120800E0
1.742405348E1,1.325908947E1,-1.486799240E0,-2.087743998E0
1.742612302E1,1.324711800E1,-1.532289028E0,-2.164358377E0
1.742815794E1,1.319923401E1,-1.606509328E0,-2.331952572E0
1.743022625E1,1.316810894E1,-1.692700624E0,-2.525882721E0
1.743226160E1,1.317050362E1,-1.750161409E0,-2.631227732E0
1.743433060E1,1.318965721E1,-1.869871497E0,-2.827552319E0
1.743636544E1,1.323035812E1,-1.982398987E0,-3.040636063E0
1.743843433E1,1.325430107E1,-2.097320795E0,-3.301604033E0
1.744046898E1,1.329021358E1,-2.149993181E0,-3.418920040E0
1.744253810E1,1.332373238E1,-2.217030764E0,-3.620033026E0
1.744457552E1,1.336443424E1,-2.272097349E0,-3.813963413E0
1.744664487E1,1.339555836E1,-2.305616140E0,-3.921702385E0
