"t","x","y","z"
2.664709690E-1,-2.504547499E-2,-5.363397002E-1,-7.452555746E-2
2.685398530E-1,-2.687807009E-2,-5.338962078E-1,-7.391469181E-2
2.705744300E-1,-2.443460934E-2,-5.338962078E-1,-7.513642311E-2
2.726433150E-1,-2.687807009E-2,-5.351179838E-1,-7.513642311E-2
2.746773920E-1,-2.687807009E-2,-5.338962078E-1,-7.696902007E-2
2.767460840E-1,-2.932153270E-2,-5.345070958E-1,-7.819075137E-2
2.788273920E-1,-2.932153270E-2,-5.363397002E-1,-7.696902007E-2
2.808316220E-1,-2.748893574E-2,-5.363397002E-1,-7.696902007E-2
2.827865070E-1,-2.932153270E-2,-5.375614166E-1,-7.819075137E-2
2.848550450E-1,-2.993239649E-2,-5.400048494E-1,-7.574728876E-2
2.868894690E-1,-2.993239649E-2,-5.406157374E-1,-7.819075137E-2
2.889586610E-1,-3.054326214E-2,-5.442809463E-1,-8.002334833E-2
2.909929680E-1,-3.115412779E-2,-5.479460955E-1,-7.635815442E-2
2.930620070E-1,-2.993239649E-2,-5.510004759E-1,-7.330382615E-2
2.950963530E-1,-2.748893574E-2,-5.583308339E-1,-7.391469181E-2
2.971658530E-1,-2.382374369E-2,-5.607742667E-1,-7.635815442E-2
2.992474680E-1,-2.260201424E-2,-5.644394755E-1,-7.819075137E-2
3.012047760E-1,-2.260201424E-2,-5.705481172E-1,-7.696902007E-2
3.033285070E-1,-2.076941915E-2,-5.760459304E-1,-7.635815442E-2
3.052340450E-1,-1.893682219E-2,-5.797111392E-1,-7.452555746E-2
3.072337760E-1,-1.771509275E-2,-5.919284225E-1,-7.880161703E-2
3.093026610E-1,-1.832595654E-2,-6.047565937E-1,-7.696902007E-2
3.113370450E-1,-2.015855350E-2,-6.218608022E-1,-7.452555746E-2
3.134064680E-1,-2.138028294E-2,-6.298020482E-1,-7.635815442E-2
3.154413910E-1,-2.504547499E-2,-6.524040699E-1,-7.452555746E-2
3.175109680E-1,-2.809980139E-2,-6.780604124E-1,-7.330382615E-2
3.195934300E-1,-2.932153270E-2,-6.878342628E-1,-7.513642311E-2
3.215983150E-1,-3.298672289E-2,-7.153232098E-1,-7.086037099E-2
3.237409300E-1,-3.359758854E-2,-7.422012687E-1,-7.024950534E-2
3.255764300E-1,-3.726277873E-2,-7.550294399E-1,-7.147123665E-2
3.275764680E-1,-4.337143153E-2,-7.831292152E-1,-7.086037099E-2
3.296462380E-1,-4.825835302E-2,-8.124507666E-1,-7.086037099E-2
3.316807380E-1,-5.314527452E-2,-8.277224302E-1,-6.841690838E-2
3.337501990E-1,-5.864306539E-2,-8.539896011E-1,-7.086037099E-2
3.357851610E-1,-6.902777404E-2,-8.827002645E-1,-7.391469181E-2
3.378542760E-1,-7.513642311E-2,-8.943067193E-1,-6.841690838E-2
3.399361610E-1,-8.491026610E-2,-9.211847782E-1,-7.147123665E-2
3.418939300E-1,-9.407325089E-2,-9.492846131E-1,-7.452555746E-2
3.438949680E-1,-9.773843735E-2,-9.621127844E-1,-7.269296050E-2
3.459646610E-1,-1.050688252E-1,-9.896016717E-1,-7.391469181E-2
3.479989680E-1,-1.105666086E-1,-1.015258074E0,-7.574728876E-2
3.500681990E-1,-1.105666086E-1,-1.028697014E0,-8.063421398E-2
