"t","x","y","z"
2.881696530E-1,-1.649336144E-2,1.215621829E-1,-3.298672289E-2
2.906521530E-1,-1.343903504E-2,1.288925707E-1,-3.237585723E-2
2.922673460E-1,-1.221730467E-2,1.319468915E-1,-3.054326214E-2
2.947473840E-1,-1.038470957E-2,1.392772794E-1,-2.626720630E-2
2.963963070E-1,-6.719517522E-3,1.441642046E-1,-2.748893574E-2
2.989538460E-1,-4.276056774E-3,1.466076523E-1,-2.504547499E-2
3.004389990E-1,0.000000000E0,1.514945775E-1,-2.076941915E-2
3.032988690E-1,1.221730490E-3,1.545489132E-1,-1.954768784E-2
3.046138460E-1,5.497787148E-3,1.563815027E-1,-1.954768784E-2
3.073921000E-1,5.497787148E-3,1.582140923E-1,-1.527163107E-2
3.088358070E-1,7.941247895E-3,1.612684280E-1,-1.832595654E-2
3.114322920E-1,1.343903504E-2,1.624901593E-1,-1.404990070E-2
3.127701150E-1,1.527163107E-2,1.631010175E-1,-1.282817032E-2
3.154987540E-1,1.404990070E-2,1.649336219E-1,-1.282817032E-2
3.173576920E-1,1.527163107E-2,1.661553532E-1,-7.941247895E-3
3.196011770E-1,1.893682219E-2,1.679879427E-1,-1.099557430E-2
3.211219220E-1,1.832595654E-2,1.673770845E-1,-1.160643995E-2
3.237504070E-1,2.321287990E-2,1.698205322E-1,-9.162978269E-3
3.250328840E-1,2.687807009E-2,1.722639948E-1,-1.038470957E-2
3.278058690E-1,2.809980139E-2,1.747074574E-1,-1.404990070E-2
3.292474220E-1,2.932153270E-2,1.753183305E-1,-9.162978269E-3
3.319354460E-1,3.115412779E-2,1.759291887E-1,-9.773843922E-3
3.333356920E-1,3.481931984E-2,1.783726513E-1,-1.221730467E-2
3.360376770E-1,3.848451003E-2,1.808161139E-1,-1.099557430E-2
3.373911150E-1,4.153883830E-2,1.850921661E-1,-9.162978269E-3
3.400074610E-1,4.642575979E-2,1.869247705E-1,-1.282817032E-2
3.414893840E-1,5.009094998E-2,1.899790913E-1,-1.466076635E-2
3.442914840E-1,5.009094998E-2,1.924225539E-1,-1.282817032E-2
3.456003840E-1,5.314527452E-2,1.948660165E-1,-1.282817032E-2
3.483355760E-1,5.681046844E-2,1.966986060E-1,-1.466076635E-2
3.497233070E-1,5.925392732E-2,1.985312104E-1,-1.527163107E-2
3.522040380E-1,6.475171447E-2,1.991420686E-1,-1.710422710E-2
3.537698840E-1,6.414084882E-2,1.985312104E-1,-1.588249579E-2
3.563060760E-1,7.024950534E-2,2.003637999E-1,-1.710422710E-2
3.582023840E-1,6.597344577E-2,2.009746730E-1,-1.893682219E-2
3.606677920E-1,6.902777404E-2,2.028072625E-1,-1.893682219E-2
3.620319220E-1,6.963863969E-2,2.003637999E-1,-1.832595654E-2
3.646192300E-1,7.147123665E-2,1.997529417E-1,-2.076941915E-2
3.661444990E-1,7.086037099E-2,2.009746730E-1,-2.321287990E-2
3.688978300E-1,7.208210230E-2,1.979203373E-1,-1.954768784E-2
3.703494990E-1,7.452555746E-2,1.948660165E-1,-2.504547499E-2
3.727696150E-1,7.086037099E-2,1.936442852E-1,-2.504547499E-2
