"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.383059610E-1,-1.003649330E1,3.639186621E-1,-6.392518282E-1
4.399492300E-1,-1.005325317E1,3.782838583E-1,-6.488286853E-1
4.425767920E-1,-1.006043530E1,3.711012602E-1,-6.584054828E-1
4.440262300E-1,-1.006282997E1,3.663128614E-1,-6.727706790E-1
4.466729220E-1,-1.007958889E1,3.615244627E-1,-6.871358752E-1
4.481741920E-1,-1.009634876E1,3.639186621E-1,-7.134721279E-1
4.507815220E-1,-1.009634876E1,3.543418646E-1,-7.302315235E-1
4.522255760E-1,-1.008916569E1,3.303998411E-1,-7.493851185E-1
4.547798450E-1,-1.009634876E1,3.160346150E-1,-7.541735172E-1
4.563354610E-1,-1.011071396E1,3.016694188E-1,-7.613561153E-1
4.588264990E-1,-1.011310768E1,3.136404157E-1,-7.685387731E-1
4.604783840E-1,-1.011550236E1,3.256114423E-1,-7.733271718E-1
4.629262690E-1,-1.013704967E1,3.160346150E-1,-7.900865674E-1
4.645279990E-1,-1.014183807E1,3.112462163E-1,-7.924807668E-1
4.672064070E-1,-1.012986755E1,3.136404157E-1,-8.092401624E-1
4.686466530E-1,-1.011789608E1,3.447650373E-1,-8.164227605E-1
4.713084450E-1,-1.011071396E1,3.375824392E-1,-8.140285611E-1
4.729124990E-1,-1.010592556E1,3.303998411E-1,-8.164227605E-1
4.753841760E-1,-1.008916569E1,3.232172430E-1,-8.020575643E-1
4.767778840E-1,-1.007719517E1,3.232172430E-1,-7.924807668E-1
4.794514840E-1,-1.005564690E1,3.232172430E-1,-7.733271718E-1
4.809108070E-1,-1.003170490E1,3.280056417E-1,-7.517793179E-1
4.835535990E-1,-1.000536919E1,3.280056417E-1,-7.398083210E-1
4.850084220E-1,-9.998186111E0,3.256114423E-1,-7.326257229E-1
4.876560990E-1,-9.979032516E0,3.375824392E-1,-7.182605267E-1
4.891613070E-1,-9.967061996E0,3.327940404E-1,-6.823474765E-1
4.917586370E-1,-9.952696800E0,3.303998411E-1,-6.727706790E-1
4.933222300E-1,-9.923966408E0,3.280056417E-1,-6.392518282E-1
4.958883680E-1,-9.919178009E0,3.256114423E-1,-6.177040339E-1
4.973242300E-1,-9.914389610E0,3.280056417E-1,-6.033388376E-1
4.999914840E-1,-9.897629738E0,3.375824392E-1,-5.674257874E-1
5.014527690E-1,-9.878476143E0,3.327940404E-1,-5.291185975E-1
5.040946760E-1,-9.876082420E0,3.232172430E-1,-5.195417404E-1
5.055278450E-1,-9.868899345E0,3.112462163E-1,-4.932055473E-1
5.081978680E-1,-9.832986832E0,3.232172430E-1,-4.836287498E-1
5.096350760E-1,-9.825803757E0,3.136404157E-1,-4.740519226E-1
5.123012530E-1,-9.816226959E0,2.801215947E-1,-4.501099288E-1
5.137471150E-1,-9.787496567E0,2.681505978E-1,-4.285621047E-1
5.162524220E-1,-9.775525093E0,2.442085743E-1,-4.141969085E-1
5.178361530E-1,-9.758766174E0,2.466027737E-1,-4.022258818E-1
5.203740760E-1,-9.744400978E0,2.561795712E-1,-3.830722570E-1
5.221203840E-1,-9.725247383E0,2.513911724E-1,-3.734954596E-1
5.245587300E-1,-9.718064308E0,2.418143749E-1,-3.758896589E-1
5.260876150E-1,-9.720458984E0,2.250549644E-1,-3.615244627E-1
5.286714990E-1,-9.725247383E0,2.059013397E-1,-3.543418646E-1
5.302459990E-1,-9.727641106E0,1.915361285E-1,-3.495534360E-1
5.328301370E-1,-9.715670586E0,1.771709323E-1,-3.471592367E-1
5.343775380E-1,-9.718064308E0,1.723825186E-1,-3.375824392E-1
5.367671530E-1,-9.708487511E0,1.651999205E-1,-3.232172430E-1
5.383846530E-1,-9.701305389E0,1.532289088E-1,-3.208230138E-1
5.408743450E-1,-9.708487511E0,1.316810995E-1,-3.280056417E-1
5.425743070E-1,-9.722852707E0,1.460463107E-1,-3.112462163E-1
5.451522140E-1,-9.722852707E0,1.508347094E-1,-3.088520169E-1
5.465949990E-1,-9.725247383E0,1.268926859E-1,-3.064578176E-1
5.492551760E-1,-9.730035782E0,1.292868853E-1,-2.992752194E-1
5.507020380E-1,-9.727641106E0,1.412578970E-1,-2.992752194E-1
5.533579450E-1,-9.715670586E0,1.173158810E-1,-2.729389966E-1
5.549800380E-1,-9.706093788E0,1.244984865E-1,-2.633621991E-1
5.574373300E-1,-9.713275909E0,1.221042871E-1,-2.609679997E-1
5.589181530E-1,-9.722852707E0,1.244984865E-1,-2.657563984E-1
5.615039830E-1,-9.734824181E0,1.197100878E-1,-2.561795712E-1
5.630050380E-1,-9.734824181E0,1.197100878E-1,-2.466027737E-1
5.656063300E-1,-9.744400978E0,1.077390760E-1,-2.418143749E-1
5.670412300E-1,-9.751583099E0,1.316810995E-1,-2.442085743E-1
5.697089830E-1,-9.770736694E0,1.268926859E-1,-2.394201756E-1
5.711508450E-1,-9.763554573E0,1.173158810E-1,-2.442085743E-1
5.738109830E-1,-9.773131371E0,1.005564705E-1,-2.513911724E-1
5.753388070E-1,-9.787496567E0,1.053448766E-1,-2.825157940E-1
5.779388290E-1,-9.799467087E0,9.337386489E-2,-2.968810201E-1
5.794288840E-1,-9.828198433E0,8.140286058E-2,-3.327940404E-1
5.820411760E-1,-9.832986832E0,8.379705995E-2,-3.639186621E-1
5.835325380E-1,-9.830592155E0,8.140286058E-2,-3.758896589E-1
5.861439450E-1,-9.854534149E0,7.182604820E-2,-4.118026793E-1
5.877259610E-1,-9.900024414E0,6.703764945E-2,-4.429273009E-1
5.902465220E-1,-9.923966408E0,6.703764945E-2,-4.620809257E-1
5.919818450E-1,-9.945513725E0,5.027823523E-2,-5.027823448E-1
5.943491760E-1,-9.962273598E0,6.224924326E-2,-5.554547906E-1
5.958612680E-1,-9.998186111E0,6.224924326E-2,-5.961562395E-1
5.982886530E-1,-1.002691650E1,4.309562966E-2,-6.177040339E-1
5.999235380E-1,-1.006761837E1,2.154781483E-2,-6.536170840E-1
6.025667910E-1,-1.010831928E1,9.576806799E-3,-7.015010715E-1
6.040648070E-1,-1.013704967E1,-2.394201700E-3,-7.230489254E-1
6.066698290E-1,-1.019690514E1,-4.788403399E-3,-7.829039693E-1
6.081725380E-1,-1.024000072E1,-1.675941236E-2,-8.499416113E-1
6.107252300E-1,-1.028070164E1,-2.873042040E-2,-8.834604025E-1
6.123601150E-1,-1.032619190E1,-2.394201607E-2,-9.337386489E-1
6.148997910E-1,-1.034774017E1,-2.394201607E-2,-9.816226959E-1
6.164443450E-1,-1.035492229E1,-2.873042040E-2,-1.005564690E0
6.188892300E-1,-1.037168217E1,-1.197100803E-2,-1.051054597E0
6.205469610E-1,-1.037886429E1,-1.436521020E-2,-1.098938584E0
6.229651530E-1,-1.038604736E1,-1.436521020E-2,-1.144428372E0
6.247553840E-1,-1.039562416E1,-2.154781483E-2,-1.165976286E0
6.271824610E-1,-1.042674828E1,-1.197100803E-2,-1.211466074E0
6.288358840E-1,-1.046984386E1,-1.675941236E-2,-1.252167463E0
6.313273680E-1,-1.047463226E1,-9.576806799E-3,-1.268926859E0
6.327791150E-1,-1.051054573E1,1.436521020E-2,-1.302445769E0
6.354294450E-1,-1.053927612E1,7.182605099E-3,-1.302445769E0
6.370821150E-1,-1.055364132E1,2.394201700E-3,-1.300051570E0
6.395071370E-1,-1.056561184E1,4.788403399E-3,-1.316810966E0
6.409381910E-1,-1.057997704E1,3.351882473E-2,-1.300051570E0
6.435742910E-1,-1.058955383E1,5.985504389E-2,-1.295263171E0
6.451538450E-1,-1.061828423E1,9.097966552E-2,-1.283292055E0
6.476768290E-1,-1.059913063E1,7.422025502E-2,-1.249773264E0
6.492151530E-1,-1.058237171E1,6.943184882E-2,-1.233013868E0
